Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1001276,Moore,Jackson,8,South High,2025-09-09,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,206
1001276,Moore,Jackson,8,South High,2026-02-13,Winter (November 16 - March 1),N,2 Grade Levels Below,0
1001276,Moore,Jackson,8,South High,2026-05-18,Spring (March 2 - End of Year),Y,1 Grade Level Below,220
1001277,Davis,Sophia,8,Mountain View Middle,2025-08-25,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,179
1001277,Davis,Sophia,8,Mountain View Middle,2026-03-05,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,119
1001278,Robinson,Chloe,9,North High,2025-08-10,Fall (Beginning of Year - November 15),N,1 Grade Level Below,13
1001278,Robinson,Chloe,9,North High,2026-01-08,Winter (November 16 - March 1),N,Early On Grade Level,192
1001278,Robinson,Chloe,9,North High,2026-04-26,Spring (March 2 - End of Year),Y,2 Grade Levels Below,87
1001279,Martinez,Lily,7,North High,2025-08-21,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,58
1001279,Martinez,Lily,7,North High,2025-11-20,Winter (November 16 - March 1),N,2 Grade Levels Below,130
1001279,Martinez,Lily,7,North High,2026-03-04,Spring (March 2 - End of Year),Y,Early On Grade Level,42
1001280,Jackson,Ava,K,Central High,2025-09-02,Fall (Beginning of Year - November 15),N,Early On Grade Level,146
1001280,Jackson,Ava,K,Central High,2025-11-30,Winter (November 16 - March 1),N,Early On Grade Level,181
1001280,Jackson,Ava,K,Central High,2026-04-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,35
1001281,Anderson,Logan,11,Prairie Ridge Middle,2025-09-01,Fall (Beginning of Year - November 15),N,Early On Grade Level,78
1001281,Anderson,Logan,11,Prairie Ridge Middle,2026-02-10,Winter (November 16 - March 1),N,2 Grade Levels Below,133
1001281,Anderson,Logan,11,Prairie Ridge Middle,2026-03-12,Spring (March 2 - End of Year),Y,Early On Grade Level,171
1001282,Gonzalez,Ella,8,Mountain View Middle,2025-09-15,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,17
1001282,Gonzalez,Ella,8,Mountain View Middle,2025-12-24,Winter (November 16 - March 1),N,Mid or Above Grade Level,236
1001282,Gonzalez,Ella,8,Mountain View Middle,2026-04-08,Spring (March 2 - End of Year),Y,2 Grade Levels Below,81
1001283,Lewis,Chloe,4,Canyon Ridge Elementary,2025-08-25,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1001283,Lewis,Chloe,4,Canyon Ridge Elementary,2025-12-17,Winter (November 16 - March 1),N,Mid or Above Grade Level,217
1001283,Lewis,Chloe,4,Canyon Ridge Elementary,2026-04-04,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,90
1001284,Taylor,Liam,6,Heritage Middle,2025-11-02,Fall (Beginning of Year - November 15),N,1 Grade Level Below,191
1001284,Taylor,Liam,6,Heritage Middle,2025-12-14,Winter (November 16 - March 1),N,Early On Grade Level,173
1001284,Taylor,Liam,6,Heritage Middle,2026-05-02,Spring (March 2 - End of Year),Y,2 Grade Levels Below,126
1001285,Davis,Emma,9,Heritage Middle,2025-08-26,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,150
1001285,Davis,Emma,9,Heritage Middle,2026-01-16,Winter (November 16 - March 1),Y,Mid or Above Grade Level,123
1001286,Martinez,Mason,8,Prairie Ridge Middle,2025-10-01,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,42
1001286,Martinez,Mason,8,Prairie Ridge Middle,2025-12-02,Winter (November 16 - March 1),N,1 Grade Level Below,170
1001286,Martinez,Mason,8,Prairie Ridge Middle,2026-04-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,90
1001287,Johnson,Logan,2,Grand Mesa Elementary,2025-08-28,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,188
1001287,Johnson,Logan,2,Grand Mesa Elementary,2025-11-29,Winter (November 16 - March 1),N,Early On Grade Level,130
1001287,Johnson,Logan,2,Grand Mesa Elementary,2026-04-21,Spring (March 2 - End of Year),Y,Early On Grade Level,134
1001288,Hernandez,Mason,9,Central High,2025-10-29,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,840
1001288,Hernandez,Mason,9,Central High,2025-11-26,Winter (November 16 - March 1),N,Early On Grade Level,23
1001288,Hernandez,Mason,9,Central High,2026-03-10,Spring (March 2 - End of Year),Y,2 Grade Levels Below,99
1001289,Davis,Charlotte,5,Central High,2026-03-30,Spring (March 2 - End of Year),Y,Early On Grade Level,180
1001290,Lewis,Mia,K,Foothills Elementary,2025-11-03,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,103
1001290,Lewis,Mia,K,Foothills Elementary,2025-12-23,Winter (November 16 - March 1),Y,3 or More Grade Levels Below,84
1001291,Martinez,Liam,10,Cedar Hills Elementary,2026-01-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,98
1001291,Martinez,Liam,10,Cedar Hills Elementary,2026-05-10,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1001292,Thompson,Aiden,12,Mountain View Middle,2025-10-21,Fall (Beginning of Year - November 15),N,1 Grade Level Below,155
1001292,Thompson,Aiden,12,Mountain View Middle,2026-02-27,Winter (November 16 - March 1),N,Early On Grade Level,44
1001292,Thompson,Aiden,12,Mountain View Middle,2026-05-03,Spring (March 2 - End of Year),Y,1 Grade Level Below,44
1001293,Clark,Mason,K,Horizon Middle,2025-08-29,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,129
1001293,Clark,Mason,K,Horizon Middle,2026-01-01,Winter (November 16 - March 1),N,Early On Grade Level,150
1001293,Clark,Mason,K,Horizon Middle,2026-04-06,Spring (March 2 - End of Year),Y,2 Grade Levels Below,89
1001294,Ramirez,Grace,7,Mountain View Middle,2025-11-15,Fall (Beginning of Year - November 15),N,1 Grade Level Below,133
1001294,Ramirez,Grace,7,Mountain View Middle,2026-02-25,Winter (November 16 - March 1),N,1 Grade Level Below,150
1001294,Ramirez,Grace,7,Mountain View Middle,2026-03-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,54
1001295,Davis,Liam,K,Grand Mesa Elementary,2026-01-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,196
1001295,Davis,Liam,K,Grand Mesa Elementary,2026-04-25,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,120
1001296,Thomas,Leo,6,Eagle View Elementary,2025-09-23,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,30
1001296,Thomas,Leo,6,Eagle View Elementary,2026-02-19,Winter (November 16 - March 1),N,1 Grade Level Below,165
1001296,Thomas,Leo,6,Eagle View Elementary,2026-03-24,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,127
1001297,Thomas,Henry,8,Heritage Middle,2025-09-13,Fall (Beginning of Year - November 15),N,1 Grade Level Below,64
1001297,Thomas,Henry,8,Heritage Middle,2026-04-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1001298,Anderson,Noah,12,Aspen Elementary,2025-08-30,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,82
1001298,Anderson,Noah,12,Aspen Elementary,2026-01-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,68
1001298,Anderson,Noah,12,Aspen Elementary,2026-04-04,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,51
1001299,Clark,Ethan,7,South High,2025-08-23,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,19
1001299,Clark,Ethan,7,South High,2025-12-09,Winter (November 16 - March 1),N,Early On Grade Level,127
1001299,Clark,Ethan,7,South High,2026-05-09,Spring (March 2 - End of Year),Y,Early On Grade Level,93
1001300,Jones,Jackson,12,South High,2025-08-18,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,134
1001300,Jones,Jackson,12,South High,2026-02-24,Winter (November 16 - March 1),N,3 or More Grade Levels Below,168
1001300,Jones,Jackson,12,South High,2026-05-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,92
1001301,Lee,Lucas,3,South High,2025-09-02,Fall (Beginning of Year - November 15),N,1 Grade Level Below,165
1001301,Lee,Lucas,3,South High,2026-03-08,Spring (March 2 - End of Year),Y,2 Grade Levels Below,169
1001302,Robinson,Chloe,5,East High,2025-08-16,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,165
1001302,Robinson,Chloe,5,East High,2025-11-25,Winter (November 16 - March 1),N,2 Grade Levels Below,80
1001302,Robinson,Chloe,5,East High,2026-03-06,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,112
1001303,Brown,James,9,Eagle View Elementary,2025-10-28,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,13
1001303,Brown,James,9,Eagle View Elementary,2026-02-21,Winter (November 16 - March 1),N,1 Grade Level Below,22
1001303,Brown,James,9,Eagle View Elementary,2026-03-24,Spring (March 2 - End of Year),Y,2 Grade Levels Below,163
1001304,Garcia,Sophia,3,North High,2026-04-08,Spring (March 2 - End of Year),Y,1 Grade Level Below,177
1001305,Hernandez,Scarlett,2,Central High,2025-09-12,Fall (Beginning of Year - November 15),N,1 Grade Level Below,8
1001305,Hernandez,Scarlett,2,Central High,2025-12-10,Winter (November 16 - March 1),N,1 Grade Level Below,42
1001305,Hernandez,Scarlett,2,Central High,2026-05-10,Spring (March 2 - End of Year),Y,2 Grade Levels Below,126
1001306,Clark,Benjamin,K,Horizon Middle,2025-10-14,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,55
1001306,Clark,Benjamin,K,Horizon Middle,2025-11-17,Winter (November 16 - March 1),N,Mid or Above Grade Level,102
1001306,Clark,Benjamin,K,Horizon Middle,2026-05-19,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,121
1001307,Martin,Noah,10,Prairie Ridge Middle,2025-09-19,Fall (Beginning of Year - November 15),N,Early On Grade Level,149
1001307,Martin,Noah,10,Prairie Ridge Middle,2025-12-09,Winter (November 16 - March 1),N,Early On Grade Level,217
1001307,Martin,Noah,10,Prairie Ridge Middle,2026-03-28,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,192
1001308,Robinson,Elijah,4,Falcon Ridge Elementary,2025-09-19,Fall (Beginning of Year - November 15),N,1 Grade Level Below,243
1001308,Robinson,Elijah,4,Falcon Ridge Elementary,2025-12-31,Winter (November 16 - March 1),N,3 or More Grade Levels Below,91
1001308,Robinson,Elijah,4,Falcon Ridge Elementary,2026-05-10,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,98
1001309,Lopez,Jackson,2,Aspen Elementary,2025-08-30,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,143
1001309,Lopez,Jackson,2,Aspen Elementary,2026-02-22,Winter (November 16 - March 1),N,1 Grade Level Below,158
1001309,Lopez,Jackson,2,Aspen Elementary,2026-05-16,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,49
1001310,Perez,Elijah,6,Grand Mesa Elementary,2025-08-29,Fall (Beginning of Year - November 15),N,1 Grade Level Below,227
1001310,Perez,Elijah,6,Grand Mesa Elementary,2026-02-03,Winter (November 16 - March 1),N,1 Grade Level Below,84
1001310,Perez,Elijah,6,Grand Mesa Elementary,2026-04-19,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1001311,Perez,Jackson,9,Aspen Elementary,2025-08-22,Fall (Beginning of Year - November 15),N,Early On Grade Level,148
1001311,Perez,Jackson,9,Aspen Elementary,2025-11-21,Winter (November 16 - March 1),N,Early On Grade Level,225
1001311,Perez,Jackson,9,Aspen Elementary,2026-03-30,Spring (March 2 - End of Year),Y,1 Grade Level Below,91
1001312,Garcia,Henry,2,Cedar Hills Elementary,2025-09-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,60
1001312,Garcia,Henry,2,Cedar Hills Elementary,2025-11-30,Winter (November 16 - March 1),N,Early On Grade Level,81
1001312,Garcia,Henry,2,Cedar Hills Elementary,2026-05-09,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,8
1001313,Jackson,Leo,K,Cedar Hills Elementary,2026-01-26,Winter (November 16 - March 1),N,Mid or Above Grade Level,27
1001313,Jackson,Leo,K,Cedar Hills Elementary,2026-03-02,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,86
1001314,Lee,Elijah,9,South High,2025-09-10,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,152
1001314,Lee,Elijah,9,South High,2026-02-05,Winter (November 16 - March 1),N,Mid or Above Grade Level,20
1001314,Lee,Elijah,9,South High,2026-04-22,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,104
1001315,Perez,Mia,2,Foothills Elementary,2025-11-09,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1001315,Perez,Mia,2,Foothills Elementary,2026-03-24,Spring (March 2 - End of Year),Y,1 Grade Level Below,150
1001316,Rodriguez,Ella,4,Falcon Ridge Elementary,2025-08-24,Fall (Beginning of Year - November 15),N,Early On Grade Level,128
1001316,Rodriguez,Ella,4,Falcon Ridge Elementary,2026-01-20,Winter (November 16 - March 1),N,Mid or Above Grade Level,194
1001316,Rodriguez,Ella,4,Falcon Ridge Elementary,2026-03-13,Spring (March 2 - End of Year),Y,Early On Grade Level,53
1001317,Martin,Logan,2,East High,2025-10-27,Fall (Beginning of Year - November 15),N,1 Grade Level Below,83
1001317,Martin,Logan,2,East High,2026-02-13,Winter (November 16 - March 1),N,Mid or Above Grade Level,225
1001317,Martin,Logan,2,East High,2026-03-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,257
1001318,Smith,Aiden,11,Falcon Ridge Elementary,2026-04-15,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,162
1001319,Moore,Mason,8,Mountain View Middle,2025-08-22,Fall (Beginning of Year - November 15),N,1 Grade Level Below,218
1001319,Moore,Mason,8,Mountain View Middle,2025-12-17,Winter (November 16 - March 1),N,Mid or Above Grade Level,107
1001319,Moore,Mason,8,Mountain View Middle,2026-05-11,Spring (March 2 - End of Year),Y,1 Grade Level Below,58
1001320,Harris,Scarlett,6,Falcon Ridge Elementary,2025-10-27,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1001320,Harris,Scarlett,6,Falcon Ridge Elementary,2026-01-23,Winter (November 16 - March 1),N,3 or More Grade Levels Below,89
1001320,Harris,Scarlett,6,Falcon Ridge Elementary,2026-04-02,Spring (March 2 - End of Year),Y,1 Grade Level Below,59
1001321,Ramirez,Jack,8,Foothills Elementary,2025-09-28,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,28
1001321,Ramirez,Jack,8,Foothills Elementary,2026-01-07,Winter (November 16 - March 1),N,1 Grade Level Below,0
1001321,Ramirez,Jack,8,Foothills Elementary,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1001322,Gonzalez,Sophia,12,Central High,2025-09-10,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,0
1001322,Gonzalez,Sophia,12,Central High,2026-02-23,Winter (November 16 - March 1),N,Early On Grade Level,271
1001322,Gonzalez,Sophia,12,Central High,2026-03-22,Spring (March 2 - End of Year),Y,2 Grade Levels Below,240
1001323,Perez,Emma,9,Eagle View Elementary,2025-10-14,Fall (Beginning of Year - November 15),N,Early On Grade Level,98
1001323,Perez,Emma,9,Eagle View Elementary,2026-01-31,Winter (November 16 - March 1),N,1 Grade Level Below,48
1001323,Perez,Emma,9,Eagle View Elementary,2026-05-02,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,18
1001324,Gonzalez,Isabella,6,South High,2026-03-07,Spring (March 2 - End of Year),Y,Early On Grade Level,272
1001325,Lee,Liam,5,Falcon Ridge Elementary,2025-10-17,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,0
1001325,Lee,Liam,5,Falcon Ridge Elementary,2025-11-25,Winter (November 16 - March 1),N,Early On Grade Level,82
1001325,Lee,Liam,5,Falcon Ridge Elementary,2026-04-27,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,143
1001326,Ramirez,Logan,5,East High,2025-09-10,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,94
1001326,Ramirez,Logan,5,East High,2026-02-08,Winter (November 16 - March 1),N,Mid or Above Grade Level,1133
1001326,Ramirez,Logan,5,East High,2026-03-21,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,107
1001327,Gonzalez,Evelyn,11,Central High,2025-10-27,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,176
1001327,Gonzalez,Evelyn,11,Central High,2025-12-12,Winter (November 16 - March 1),N,Early On Grade Level,28
1001327,Gonzalez,Evelyn,11,Central High,2026-05-13,Spring (March 2 - End of Year),Y,Early On Grade Level,141
1001328,Lee,Jackson,10,East High,2026-04-27,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,74
1001329,Rodriguez,Elijah,9,Aspen Elementary,2025-08-28,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,112
1001329,Rodriguez,Elijah,9,Aspen Elementary,2025-11-24,Winter (November 16 - March 1),N,Early On Grade Level,22
1001329,Rodriguez,Elijah,9,Aspen Elementary,2026-04-21,Spring (March 2 - End of Year),Y,Early On Grade Level,2
1001330,Moore,Ava,4,South High,2025-10-28,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,115
1001330,Moore,Ava,4,South High,2025-12-21,Winter (November 16 - March 1),N,Mid or Above Grade Level,189
1001330,Moore,Ava,4,South High,2026-04-09,Spring (March 2 - End of Year),Y,Early On Grade Level,148
1001331,Lee,Benjamin,4,North High,2025-09-30,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,94
1001331,Lee,Benjamin,4,North High,2025-12-23,Winter (November 16 - March 1),N,Early On Grade Level,6
1001331,Lee,Benjamin,4,North High,2026-04-04,Spring (March 2 - End of Year),Y,Early On Grade Level,102
1001332,Smith,Jack,8,Central High,2025-08-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,115
1001332,Smith,Jack,8,Central High,2025-11-20,Winter (November 16 - March 1),N,3 or More Grade Levels Below,127
1001332,Smith,Jack,8,Central High,2026-04-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,142
1001333,Moore,Ava,K,Falcon Ridge Elementary,2025-09-24,Fall (Beginning of Year - November 15),N,Early On Grade Level,952
1001333,Moore,Ava,K,Falcon Ridge Elementary,2025-12-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,87
1001333,Moore,Ava,K,Falcon Ridge Elementary,2026-04-13,Spring (March 2 - End of Year),Y,2 Grade Levels Below,0
1001334,Clark,Ava,9,South High,2025-08-23,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,118
1001334,Clark,Ava,9,South High,2025-12-16,Winter (November 16 - March 1),N,3 or More Grade Levels Below,286
1001334,Clark,Ava,9,South High,2026-03-03,Spring (March 2 - End of Year),Y,2 Grade Levels Below,121
1001335,Gonzalez,Grace,10,Prairie Ridge Middle,2025-09-30,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,239
1001335,Gonzalez,Grace,10,Prairie Ridge Middle,2025-12-12,Winter (November 16 - March 1),N,3 or More Grade Levels Below,766
1001335,Gonzalez,Grace,10,Prairie Ridge Middle,2026-03-14,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,0
1001336,Anderson,Harper,8,Horizon Middle,2025-10-13,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,56
1001336,Anderson,Harper,8,Horizon Middle,2025-11-18,Winter (November 16 - March 1),N,Mid or Above Grade Level,48
